YEAR,STATE,RATE,DEATHS,LAT,LON
2019,Montana,3.7,39,46.921925,-110.454353
2019,Nebraska,3.1,58,41.12537,-98.268082
2019,Nevada,5.5,166,38.313515,-117.055374
2019,New Hampshire,2.8,38,43.452492,-71.563896
2019,New Jersey,3.4,287,40.298904,-74.521011
2019,New Mexico,11.8,230,34.840515,-106.248482
2019,New York,3.2,601,42.165726,-74.948051
2019,North Carolina,7,707,35.630066,-79.806419
2019,North Dakota,3.1,21,47.528912,-99.784012
2019,Ohio,6.6,724,40.388783,-82.764915
2019,Oklahoma,8.8,333,35.565342,-96.928917
2019,Oregon,3,126,44.572021,-122.070938
2019,Pennsylvania,6.1,722,40.590752,-77.209755
2019,Rhode Island,2.5,23,41.680893,-71.51178
2019,South Carolina,11,527,33.856892,-80.945007
2019,South Dakota,3.6,29,44.299782,-99.438828
2019,Tennessee,9.2,596,35.747845,-86.692345
2019,Texas,5.9,1694,31.054487,-97.563461
2019,Utah,2.6,82,40.150032,-111.862434
2019,Vermont,0,11,44.045876,-72.710686
2019,Virginia,5.3,436,37.769337,-78.169968
2019,Washington,3.2,241,47.400902,-121.490494
2019,West Virginia,5.7,92,38.491226,-80.954212
2019,Wisconsin,4.2,226,44.268543,-89.616508
2019,Wyoming,4.4,25,42.755966,-107.30249
2018,Alabama,12.2,568,32.806671,-86.79113
2018,Alaska,7.5,56,61.370716,-152.404419
2018,Arizona,6.1,420,33.729759,-111.431221
2018,Arkansas,9.1,264,34.969704,-92.373123
2018,California,4.8,1890,36.116203,-119.681564
2018,Colorado,4.7,263,39.059811,-105.311104
2018,Connecticut,2.8,92,41.597782,-72.755371
2018,Delaware,6.8,57,39.318523,-75.507141
2018,Florida,6.6,1315,27.766279,-81.686783
2018,Georgia,7.7,794,33.040619,-83.643074
2018,Hawaii,3.1,40,21.094318,-157.498337
2018,Idaho,2.3,41,44.240459,-114.478828
2018,Illinois,8,994,40.349457,-88.986137
2018,Indiana,7.4,473,39.849426,-86.258278
2018,Iowa,2.7,81,42.011539,-93.210526
2018,Kansas,5.9,160,38.5266,-96.726486
2018,Kentucky,6.1,258,37.66814,-84.670067
2018,Louisiana,13.3,598,31.169546,-91.867805
2018,Maine,0,19,44.693947,-69.381927
2018,Maryland,9.3,541,39.063946,-76.802101
